acao;evento;timestamp;tabela;origem;destino;mascara;gateway
+R;38059;50.524540565761;10;145.236.0.5;145.236.0.11;32;145.236.0.11
+R;38064;50.524540641859;25;145.236.0.20;145.236.0.11;32;145.236.0.11
+R;38069;50.524540750768;20;145.236.0.15;145.236.0.11;32;145.236.0.11
+R;38079;50.524540802319;11;145.236.0.6;145.236.0.11;32;145.236.0.11
+R;38084;50.524540924687;9;145.236.0.4;145.236.0.11;32;145.236.0.11
*R;38520;50.999462630616;11;145.236.0.6;145.236.0.2;32;145.236.0.14
*R;38530;50.999462694571;20;145.236.0.15;145.236.0.2;32;145.236.0.14
*R;38530;50.999462694571;20;145.236.0.15;145.236.0.2;32;145.236.0.14
*R;38554;50.999554917079;18;145.236.0.13;145.236.0.2;32;145.236.0.10
*R;38559;50.999554923581;17;145.236.0.12;145.236.0.2;32;145.236.0.10
*R;38564;50.999554925227;6;145.236.0.1;145.236.0.2;32;145.236.0.10
*R;38574;50.9995550269;8;145.236.0.3;145.236.0.2;32;145.236.0.10
*R;38574;50.9995550269;8;145.236.0.3;145.236.0.2;32;145.236.0.10
*R;38579;50.99955509198;14;145.236.0.9;145.236.0.2;32;145.236.0.10
+R;38713;51.000959815663;13;145.236.0.8;145.236.0.18;32;145.236.0.18
+R;39028;51.001788845508;10;145.236.0.5;145.236.0.16;32;145.236.0.16
*R;39028;51.001788845508;10;145.236.0.5;145.236.0.2;32;145.236.0.16
*R;39028;51.001788845508;10;145.236.0.5;145.236.0.2;32;145.236.0.16
*R;39075;51.001977521474;12;145.236.0.7;145.236.0.2;32;145.236.0.15
*R;39080;51.00197767897;16;145.236.0.11;145.236.0.2;32;145.236.0.15
*R;39085;51.001977679699;24;145.236.0.19;145.236.0.2;32;145.236.0.15
*R;39090;51.001977740361;9;145.236.0.4;145.236.0.2;32;145.236.0.15
*R;39378;51.003441594082;25;145.236.0.20;145.236.0.2;32;145.236.0.19
+R;39456;51.003685805478;7;145.236.0.2;145.236.0.10;32;145.236.0.10
*R;39456;51.003685805478;7;145.236.0.2;145.236.0.1;32;145.236.0.10
+R;39866;51.006617862344;21;145.236.0.16;145.236.0.5;32;145.236.0.5
+R;39933;51.008553794676;12;145.236.0.7;145.236.0.20;32;145.236.0.20
+R;39938;51.008553807843;16;145.236.0.11;145.236.0.20;32;145.236.0.20
+R;39943;51.008553845375;24;145.236.0.19;145.236.0.20;32;145.236.0.20
+R;39948;51.008553987029;9;145.236.0.4;145.236.0.20;32;145.236.0.20
+R;39953;51.008554047813;10;145.236.0.5;145.236.0.20;32;145.236.0.20
-R;41903;55.196207016148;7;145.236.0.2;145.236.0.12;32;145.236.0.12
-R;42897;57.296683132531;13;145.236.0.8;145.236.0.1;32;145.236.0.12
-R;42897;57.296683132531;13;145.236.0.8;145.236.0.12;32;145.236.0.12
-R;42898;57.299390955867;22;145.236.0.17;145.236.0.1;32;145.236.0.8
-R;42899;57.29939104777;19;145.236.0.14;145.236.0.1;32;145.236.0.8
-R;42900;57.299391188759;11;145.236.0.6;145.236.0.1;32;145.236.0.8
-R;42940;57.516293017546;14;145.236.0.9;145.236.0.1;32;145.236.0.1
-R;42941;57.516293378579;21;145.236.0.16;145.236.0.1;32;145.236.0.1
-R;42942;57.516293558289;8;145.236.0.3;145.236.0.1;32;145.236.0.1
-R;42943;57.517624766516;23;145.236.0.18;145.236.0.12;32;145.236.0.12
-R;42944;57.51804138873;20;145.236.0.15;145.236.0.8;32;145.236.0.8
-R;42945;57.518459057519;11;145.236.0.6;145.236.0.18;32;145.236.0.18
-R;42946;57.518459089502;17;145.236.0.12;145.236.0.18;32;145.236.0.18
-R;42948;57.518870706461;13;145.236.0.8;145.236.0.15;32;145.236.0.15
-R;42949;57.520747280306;12;145.236.0.7;145.236.0.3;32;145.236.0.3
-R;42950;57.5213898111;13;145.236.0.8;145.236.0.10;32;145.236.0.10
-R;42951;57.52257982355;10;145.236.0.5;145.236.0.14;32;145.236.0.14
-R;43304;58.197635933391;17;145.236.0.12;145.236.0.1;32;145.236.0.1
-R;43304;58.197635933391;17;145.236.0.12;145.236.0.8;32;145.236.0.8
-R;44133;60.202476693737;20;145.236.0.15;145.236.0.17;32;145.236.0.17
-R;44134;60.204335854169;11;145.236.0.6;145.236.0.8;32;145.236.0.8
-R;44200;60.521737797957;13;145.236.0.8;145.236.0.6;32;145.236.0.6
-R;44201;60.522280983583;11;145.236.0.6;145.236.0.3;32;145.236.0.3
-R;44202;60.522281097901;20;145.236.0.15;145.236.0.3;32;145.236.0.3
-R;44203;60.523591108839;22;145.236.0.17;145.236.0.15;32;145.236.0.15
-R;44204;60.523591144179;8;145.236.0.3;145.236.0.15;32;145.236.0.15
-R;44205;60.523591153604;25;145.236.0.20;145.236.0.15;32;145.236.0.15
-R;44206;60.524912115118;11;145.236.0.6;145.236.0.19;32;145.236.0.19
-R;44254;60.798870094313;10;145.236.0.5;145.236.0.1;32;145.236.0.15
-R;44255;60.798870348988;9;145.236.0.4;145.236.0.1;32;145.236.0.15
-R;44256;60.798870365875;24;145.236.0.19;145.236.0.1;32;145.236.0.15
-R;44257;60.7988704612;12;145.236.0.7;145.236.0.1;32;145.236.0.15
-R;44258;60.79887057273;16;145.236.0.11;145.236.0.1;32;145.236.0.15
-R;44259;60.798870705788;25;145.236.0.20;145.236.0.1;32;145.236.0.15
-R;44274;60.87804138873;20;145.236.0.15;145.236.0.1;32;145.236.0.8
-R;44850;62.196207071996;23;145.236.0.18;145.236.0.10;32;145.236.0.10
-R;44968;62.200412355212;11;145.236.0.6;145.236.0.16;32;145.236.0.16
-R;44969;62.202040441024;18;145.236.0.13;145.236.0.1;32;145.236.0.1
-R;45032;62.519631804236;19;145.236.0.14;145.236.0.17;32;145.236.0.17
-R;45033;62.519632235835;7;145.236.0.2;145.236.0.17;32;145.236.0.17
-R;45034;62.519632385995;23;145.236.0.18;145.236.0.17;32;145.236.0.17
-R;45037;62.521428199411;21;145.236.0.16;145.236.0.6;32;145.236.0.6
-R;45038;62.5214282953;8;145.236.0.3;145.236.0.6;32;145.236.0.6
-R;45039;62.521876826536;24;145.236.0.19;145.236.0.4;32;145.236.0.4
-R;45040;62.521877174245;12;145.236.0.7;145.236.0.4;32;145.236.0.4
-R;45041;62.521877265081;20;145.236.0.15;145.236.0.4;32;145.236.0.4
-R;45042;62.521877311885;25;145.236.0.20;145.236.0.4;32;145.236.0.4
-R;45043;62.521877321559;11;145.236.0.6;145.236.0.4;32;145.236.0.4
-R;45044;62.521877399365;16;145.236.0.11;145.236.0.4;32;145.236.0.4
-R;45045;62.522208725312;15;145.236.0.10;145.236.0.16;32;145.236.0.16
-R;45046;62.522208848453;18;145.236.0.13;145.236.0.16;32;145.236.0.16
-R;45047;62.522209123328;23;145.236.0.18;145.236.0.16;32;145.236.0.16
-R;45048;62.522209164839;13;145.236.0.8;145.236.0.16;32;145.236.0.16
-R;45049;62.522209174058;7;145.236.0.2;145.236.0.16;32;145.236.0.16
-R;45050;62.522555286074;11;145.236.0.6;145.236.0.10;32;145.236.0.10
-R;45051;62.523099270002;11;145.236.0.6;145.236.0.15;32;145.236.0.15
-R;45052;62.523099389437;10;145.236.0.5;145.236.0.15;32;145.236.0.15
-R;45053;62.523099979138;21;145.236.0.16;145.236.0.15;32;145.236.0.15
-R;45054;62.523574686096;21;145.236.0.16;145.236.0.13;32;145.236.0.13
-R;45055;62.52357473508;15;145.236.0.10;145.236.0.13;32;145.236.0.13
-R;45056;62.523574984273;13;145.236.0.8;145.236.0.13;32;145.236.0.13
-R;45057;62.523575001626;7;145.236.0.2;145.236.0.13;32;145.236.0.13
-R;45058;62.524406429139;17;145.236.0.12;145.236.0.9;32;145.236.0.9
-R;45059;62.524406452014;6;145.236.0.1;145.236.0.9;32;145.236.0.9
-R;45060;62.524406794457;8;145.236.0.3;145.236.0.9;32;145.236.0.9
-R;45061;62.524540565761;10;145.236.0.5;145.236.0.11;32;145.236.0.11
-R;45062;62.524540641859;25;145.236.0.20;145.236.0.11;32;145.236.0.11
-R;45063;62.524540750768;20;145.236.0.15;145.236.0.11;32;145.236.0.11
-R;45064;62.5245407737;24;145.236.0.19;145.236.0.11;32;145.236.0.11
-R;45065;62.524540802319;11;145.236.0.6;145.236.0.11;32;145.236.0.11
-R;45066;62.524540924687;9;145.236.0.4;145.236.0.11;32;145.236.0.11
-R;45067;62.52670205241;15;145.236.0.10;145.236.0.12;32;145.236.0.12
-R;45068;62.526702158638;18;145.236.0.13;145.236.0.12;32;145.236.0.12
-R;45069;62.526702196886;21;145.236.0.16;145.236.0.12;32;145.236.0.12
-R;45153;62.997763448867;13;145.236.0.8;145.236.0.2;32;145.236.0.2
-R;45154;62.997763584478;23;145.236.0.18;145.236.0.2;32;145.236.0.2
-R;45155;62.997763953098;19;145.236.0.14;145.236.0.2;32;145.236.0.2
-R;45156;62.997764030084;22;145.236.0.17;145.236.0.2;32;145.236.0.2
-R;45157;62.997764050331;21;145.236.0.16;145.236.0.2;32;145.236.0.2
-R;45158;62.999462173187;22;145.236.0.17;145.236.0.14;32;145.236.0.14
-R;45159;62.999462521004;7;145.236.0.2;145.236.0.14;32;145.236.0.14
-R;45160;62.999462543898;13;145.236.0.8;145.236.0.14;32;145.236.0.14
-R;45161;62.999462630616;11;145.236.0.6;145.236.0.14;32;145.236.0.14
-R;45162;62.999462677766;23;145.236.0.18;145.236.0.14;32;145.236.0.14
-R;45163;62.999462694571;20;145.236.0.15;145.236.0.14;32;145.236.0.14
-R;45164;62.999554743775;21;145.236.0.16;145.236.0.10;32;145.236.0.10
-R;45165;62.999554917079;18;145.236.0.13;145.236.0.10;32;145.236.0.10
-R;45166;62.999554923581;17;145.236.0.12;145.236.0.10;32;145.236.0.10
-R;45167;62.9995550269;8;145.236.0.3;145.236.0.10;32;145.236.0.10
-R;45168;62.99955509198;14;145.236.0.9;145.236.0.10;32;145.236.0.10
-R;45190;63.000959815663;13;145.236.0.8;145.236.0.18;32;145.236.0.18
-R;45191;63.000959836043;7;145.236.0.2;145.236.0.18;32;145.236.0.18
-R;45192;63.000960186381;18;145.236.0.13;145.236.0.18;32;145.236.0.18
-R;45193;63.000960260976;21;145.236.0.16;145.236.0.18;32;145.236.0.18
-R;45194;63.000960361326;19;145.236.0.14;145.236.0.18;32;145.236.0.18
-R;45195;63.000960396277;15;145.236.0.10;145.236.0.18;32;145.236.0.18
-R;45196;63.000960440834;22;145.236.0.17;145.236.0.18;32;145.236.0.18
-R;45197;63.001147080018;6;145.236.0.1;145.236.0.13;32;145.236.0.13
-R;45198;63.00114711756;17;145.236.0.12;145.236.0.13;32;145.236.0.13
-R;45199;63.001147192664;23;145.236.0.18;145.236.0.13;32;145.236.0.13
-R;45200;63.001147304846;14;145.236.0.9;145.236.0.13;32;145.236.0.13
-R;45201;63.001147451263;8;145.236.0.3;145.236.0.13;32;145.236.0.13
-R;45202;63.001500555476;7;145.236.0.2;145.236.0.8;32;145.236.0.8
-R;45203;63.001500670739;23;145.236.0.18;145.236.0.8;32;145.236.0.8
-R;45204;63.001501082486;19;145.236.0.14;145.236.0.8;32;145.236.0.8
-R;45205;63.001501147;18;145.236.0.13;145.236.0.8;32;145.236.0.8
-R;45206;63.001501156791;22;145.236.0.17;145.236.0.8;32;145.236.0.8
-R;45207;63.001501160362;21;145.236.0.16;145.236.0.8;32;145.236.0.8
-R;45208;63.001501309505;15;145.236.0.10;145.236.0.8;32;145.236.0.8
-R;45209;63.001631341718;13;145.236.0.8;145.236.0.17;32;145.236.0.17
-R;45210;63.001631522567;11;145.236.0.6;145.236.0.17;32;145.236.0.17
-R;45211;63.001788496588;6;145.236.0.1;145.236.0.16;32;145.236.0.16
-R;45212;63.00178850455;17;145.236.0.12;145.236.0.16;32;145.236.0.16
-R;45213;63.001788577445;8;145.236.0.3;145.236.0.16;32;145.236.0.16
-R;45214;63.001788682508;14;145.236.0.9;145.236.0.16;32;145.236.0.16
-R;45215;63.001788785648;20;145.236.0.15;145.236.0.16;32;145.236.0.16
-R;45216;63.001788845508;10;145.236.0.5;145.236.0.16;32;145.236.0.16
-R;45217;63.001884091797;15;145.236.0.10;145.236.0.9;32;145.236.0.9
-R;45218;63.001884205441;18;145.236.0.13;145.236.0.9;32;145.236.0.9
-R;45219;63.001884245449;21;145.236.0.16;145.236.0.9;32;145.236.0.9
-R;45220;63.001977521474;12;145.236.0.7;145.236.0.15;32;145.236.0.15
-R;45221;63.00197767897;16;145.236.0.11;145.236.0.15;32;145.236.0.15
-R;45222;63.001977679699;24;145.236.0.19;145.236.0.15;32;145.236.0.15
-R;45223;63.001977740361;9;145.236.0.4;145.236.0.15;32;145.236.0.15
-R;45224;63.001977836555;19;145.236.0.14;145.236.0.15;32;145.236.0.15
-R;45225;63.002784256911;15;145.236.0.10;145.236.0.3;32;145.236.0.3
-R;45226;63.002784337026;17;145.236.0.12;145.236.0.3;32;145.236.0.3
-R;45227;63.002784363669;14;145.236.0.9;145.236.0.3;32;145.236.0.3
-R;45228;63.002784370587;21;145.236.0.16;145.236.0.3;32;145.236.0.3
-R;45229;63.002784378298;6;145.236.0.1;145.236.0.3;32;145.236.0.3
-R;45230;63.002784582054;18;145.236.0.13;145.236.0.3;32;145.236.0.3
-R;45231;63.002784589033;10;145.236.0.5;145.236.0.3;32;145.236.0.3
-R;45232;63.003441246573;9;145.236.0.4;145.236.0.19;32;145.236.0.19
-R;45233;63.003441448539;12;145.236.0.7;145.236.0.19;32;145.236.0.19
-R;45234;63.003441594082;25;145.236.0.20;145.236.0.19;32;145.236.0.19
-R;45235;63.003441618026;10;145.236.0.5;145.236.0.19;32;145.236.0.19
-R;45236;63.003441632695;20;145.236.0.15;145.236.0.19;32;145.236.0.19
-R;45237;63.003441687723;16;145.236.0.11;145.236.0.19;32;145.236.0.19
-R;45238;63.003683506666;6;145.236.0.1;145.236.0.12;32;145.236.0.12
-R;45239;63.003683648279;14;145.236.0.9;145.236.0.12;32;145.236.0.12
-R;45240;63.003683980461;8;145.236.0.3;145.236.0.12;32;145.236.0.12
-R;45241;63.004621649357;20;145.236.0.15;145.236.0.6;32;145.236.0.6
-R;45242;63.004621822739;10;145.236.0.5;145.236.0.6;32;145.236.0.6
-R;45243;63.004622035851;12;145.236.0.7;145.236.0.6;32;145.236.0.6
-R;45244;63.004622176939;24;145.236.0.19;145.236.0.6;32;145.236.0.6
-R;45245;63.004622187111;16;145.236.0.11;145.236.0.6;32;145.236.0.6
-R;45246;63.004622210847;19;145.236.0.14;145.236.0.6;32;145.236.0.6
-R;45247;63.004622223869;9;145.236.0.4;145.236.0.6;32;145.236.0.6
-R;45248;63.004622377671;15;145.236.0.10;145.236.0.6;32;145.236.0.6
-R;45249;63.004622379397;22;145.236.0.17;145.236.0.6;32;145.236.0.6
-R;45250;63.005187037559;16;145.236.0.11;145.236.0.7;32;145.236.0.7
-R;45251;63.005187038284;10;145.236.0.5;145.236.0.7;32;145.236.0.7
-R;45252;63.005187141675;24;145.236.0.19;145.236.0.7;32;145.236.0.7
-R;45253;63.00518716746;20;145.236.0.15;145.236.0.7;32;145.236.0.7
-R;45254;63.005187236438;25;145.236.0.20;145.236.0.7;32;145.236.0.7
-R;45255;63.005187243486;11;145.236.0.6;145.236.0.7;32;145.236.0.7
-R;45256;63.005187285431;9;145.236.0.4;145.236.0.7;32;145.236.0.7
-R;45257;63.005520540964;12;145.236.0.7;145.236.0.11;32;145.236.0.11
-R;45259;63.006617220071;20;145.236.0.15;145.236.0.5;32;145.236.0.5
-R;45260;63.006617286909;11;145.236.0.6;145.236.0.5;32;145.236.0.5
-R;45261;63.006617294763;12;145.236.0.7;145.236.0.5;32;145.236.0.5
-R;45262;63.006617402084;16;145.236.0.11;145.236.0.5;32;145.236.0.5
-R;45263;63.006617567783;24;145.236.0.19;145.236.0.5;32;145.236.0.5
-R;45264;63.006617671221;9;145.236.0.4;145.236.0.5;32;145.236.0.5
-R;45265;63.006617746094;25;145.236.0.20;145.236.0.5;32;145.236.0.5
-R;45266;63.006617812914;8;145.236.0.3;145.236.0.5;32;145.236.0.5
-R;45267;63.006617862344;21;145.236.0.16;145.236.0.5;32;145.236.0.5
-R;45268;63.00678414629;10;145.236.0.5;145.236.0.4;32;145.236.0.4
-R;45269;63.008553794676;12;145.236.0.7;145.236.0.20;32;145.236.0.20
-R;45270;63.008553807843;16;145.236.0.11;145.236.0.20;32;145.236.0.20
-R;45271;63.008553845375;24;145.236.0.19;145.236.0.20;32;145.236.0.20
-R;45272;63.008553987029;9;145.236.0.4;145.236.0.20;32;145.236.0.20
-R;45273;63.008554047813;10;145.236.0.5;145.236.0.20;32;145.236.0.20
-R;45575;63.521352131921;23;145.236.0.18;145.236.0.1;32;145.236.0.10
-R;46763;66.283441594082;25;145.236.0.20;145.236.0.2;32;145.236.0.19
-R;46777;66.361977521474;12;145.236.0.7;145.236.0.2;32;145.236.0.15
-R;46778;66.36197767897;16;145.236.0.11;145.236.0.2;32;145.236.0.15
-R;46779;66.361977679699;24;145.236.0.19;145.236.0.2;32;145.236.0.15
-R;46780;66.361977740361;9;145.236.0.4;145.236.0.2;32;145.236.0.15
-R;46797;66.439462630616;11;145.236.0.6;145.236.0.2;32;145.236.0.14
-R;46798;66.439462694571;20;145.236.0.15;145.236.0.2;32;145.236.0.14
-R;46799;66.439554917079;18;145.236.0.13;145.236.0.2;32;145.236.0.10
-R;46800;66.439554923581;17;145.236.0.12;145.236.0.2;32;145.236.0.10
-R;46801;66.4395550269;8;145.236.0.3;145.236.0.2;32;145.236.0.10
-R;46802;66.43955509198;14;145.236.0.9;145.236.0.2;32;145.236.0.10
-R;46803;66.441788845508;10;145.236.0.5;145.236.0.2;32;145.236.0.16
+R;52755;81.197837753021;17;145.236.0.12;145.236.0.1;32;145.236.0.1
+R;52765;81.197837918716;18;145.236.0.13;145.236.0.1;32;145.236.0.1
+R;52770;81.197838032797;14;145.236.0.9;145.236.0.1;32;145.236.0.1
+R;52775;81.197838268271;16;145.236.0.11;145.236.0.1;32;145.236.0.1
+R;52780;81.19783839461;20;145.236.0.15;145.236.0.1;32;145.236.0.1
+R;52785;81.197838423836;21;145.236.0.16;145.236.0.1;32;145.236.0.1
+R;52790;81.197838451835;19;145.236.0.14;145.236.0.1;32;145.236.0.1
+R;52831;81.198767407972;20;145.236.0.15;145.236.0.11;32;145.236.0.11
+R;52836;81.198767457005;21;145.236.0.16;145.236.0.11;32;145.236.0.11
+R;52841;81.198767533797;14;145.236.0.9;145.236.0.11;32;145.236.0.11
+R;52846;81.198767624836;8;145.236.0.3;145.236.0.11;32;145.236.0.11
+R;52846;81.198767624836;8;145.236.0.3;145.236.0.1;32;145.236.0.11
+R;52851;81.198767749643;10;145.236.0.5;145.236.0.11;32;145.236.0.11
+R;52851;81.198767749643;10;145.236.0.5;145.236.0.1;32;145.236.0.11
+R;52856;81.198767895108;17;145.236.0.12;145.236.0.11;32;145.236.0.11
+R;52861;81.198767895607;18;145.236.0.13;145.236.0.11;32;145.236.0.11
+R;52866;81.198767907995;15;145.236.0.10;145.236.0.11;32;145.236.0.11
+R;52871;81.198767909957;6;145.236.0.1;145.236.0.11;32;145.236.0.11
+R;52911;81.199673709518;16;145.236.0.11;145.236.0.15;32;145.236.0.15
+R;52916;81.199673714737;21;145.236.0.16;145.236.0.15;32;145.236.0.15
+R;52921;81.19967379841;8;145.236.0.3;145.236.0.15;32;145.236.0.15
+R;52926;81.199673952377;10;145.236.0.5;145.236.0.15;32;145.236.0.15
+R;52931;81.199673965347;14;145.236.0.9;145.236.0.15;32;145.236.0.15
+R;52936;81.199674315905;17;145.236.0.12;145.236.0.15;32;145.236.0.15
+R;52941;81.199674325336;18;145.236.0.13;145.236.0.15;32;145.236.0.15
+R;52946;81.199674326994;15;145.236.0.10;145.236.0.15;32;145.236.0.15
+R;52951;81.199674337819;6;145.236.0.1;145.236.0.15;32;145.236.0.15
+R;52991;81.200431767137;15;145.236.0.10;145.236.0.12;32;145.236.0.12
+R;52996;81.200431858659;6;145.236.0.1;145.236.0.12;32;145.236.0.12
+R;53001;81.200432131147;18;145.236.0.13;145.236.0.12;32;145.236.0.12
+R;53006;81.200432153196;14;145.236.0.9;145.236.0.12;32;145.236.0.12
+R;53011;81.200432358933;16;145.236.0.11;145.236.0.12;32;145.236.0.12
+R;53016;81.200432451442;19;145.236.0.14;145.236.0.12;32;145.236.0.12
+R;53021;81.200432478202;20;145.236.0.15;145.236.0.12;32;145.236.0.12
+R;53026;81.20043252718;21;145.236.0.16;145.236.0.12;32;145.236.0.12
+R;53091;81.201683685013;16;145.236.0.11;145.236.0.9;32;145.236.0.9
+R;53096;81.201683795322;18;145.236.0.13;145.236.0.9;32;145.236.0.9
+R;53101;81.201683815058;20;145.236.0.15;145.236.0.9;32;145.236.0.9
+R;53106;81.201683822409;21;145.236.0.16;145.236.0.9;32;145.236.0.9
+R;53111;81.201683825945;6;145.236.0.1;145.236.0.9;32;145.236.0.9
+R;53116;81.201683840732;17;145.236.0.12;145.236.0.9;32;145.236.0.9
+R;53121;81.201683859582;15;145.236.0.10;145.236.0.9;32;145.236.0.9
+R;53126;81.201684029466;8;145.236.0.3;145.236.0.9;32;145.236.0.9
+R;53131;81.201684121103;10;145.236.0.5;145.236.0.9;32;145.236.0.9
+R;53175;81.202021935569;14;145.236.0.9;145.236.0.16;32;145.236.0.16
+R;53219;81.20225570015;7;145.236.0.2;145.236.0.14;32;145.236.0.14
*R;53219;81.20225570015;7;145.236.0.2;145.236.0.1;32;145.236.0.14
+R;53229;81.202256125363;15;145.236.0.10;145.236.0.14;32;145.236.0.14
+R;53234;81.202256150651;17;145.236.0.12;145.236.0.14;32;145.236.0.14
+R;53239;81.202256173468;23;145.236.0.18;145.236.0.14;32;145.236.0.14
+R;53239;81.202256173468;23;145.236.0.18;145.236.0.1;32;145.236.0.14
+R;53245;81.202256252568;13;145.236.0.8;145.236.0.14;32;145.236.0.14
+R;53245;81.202256252568;13;145.236.0.8;145.236.0.1;32;145.236.0.14
+R;53250;81.202256256662;6;145.236.0.1;145.236.0.14;32;145.236.0.14
+R;53288;81.202418233312;18;145.236.0.13;145.236.0.10;32;145.236.0.10
+R;53293;81.202418249271;14;145.236.0.9;145.236.0.10;32;145.236.0.10
+R;53298;81.202418448929;16;145.236.0.11;145.236.0.10;32;145.236.0.10
+R;53303;81.202418503307;19;145.236.0.14;145.236.0.10;32;145.236.0.10
+R;53308;81.202418566421;20;145.236.0.15;145.236.0.10;32;145.236.0.10
+R;53313;81.202418619055;21;145.236.0.16;145.236.0.10;32;145.236.0.10
+R;53378;81.203079055989;6;145.236.0.1;145.236.0.13;32;145.236.0.13
+R;53383;81.203079139481;14;145.236.0.9;145.236.0.13;32;145.236.0.13
+R;53388;81.203079162886;17;145.236.0.12;145.236.0.13;32;145.236.0.13
+R;53393;81.203079187761;15;145.236.0.10;145.236.0.13;32;145.236.0.13
+R;53398;81.203079390924;16;145.236.0.11;145.236.0.13;32;145.236.0.13
+R;53403;81.203079498248;21;145.236.0.16;145.236.0.13;32;145.236.0.13
+R;53408;81.203079519134;20;145.236.0.15;145.236.0.13;32;145.236.0.13
*R;53654;81.51925909475;8;145.236.0.3;145.236.0.1;32;145.236.0.9
*R;53659;81.519259185903;10;145.236.0.5;145.236.0.1;32;145.236.0.9
+R;53879;81.521386446855;17;145.236.0.12;145.236.0.10;32;145.236.0.10
+R;54053;81.522418830362;8;145.236.0.3;145.236.0.16;32;145.236.0.16
+R;54058;81.522418881425;10;145.236.0.5;145.236.0.16;32;145.236.0.16
+R;54064;81.522419293949;18;145.236.0.13;145.236.0.16;32;145.236.0.16
+R;54197;81.523069987092;10;145.236.0.5;145.236.0.3;32;145.236.0.3
+R;54202;81.523069988105;20;145.236.0.15;145.236.0.3;32;145.236.0.3
+R;54207;81.523070005735;21;145.236.0.16;145.236.0.3;32;145.236.0.3
+R;54212;81.523070116306;16;145.236.0.11;145.236.0.3;32;145.236.0.3
+R;54217;81.523070353225;14;145.236.0.9;145.236.0.3;32;145.236.0.3
+R;54285;81.526484531646;23;145.236.0.18;145.236.0.8;32;145.236.0.8
+R;54290;81.526484797554;7;145.236.0.2;145.236.0.8;32;145.236.0.8
+R;54295;81.526484985597;19;145.236.0.14;145.236.0.8;32;145.236.0.8
+R;54317;81.526812388935;13;145.236.0.8;145.236.0.18;32;145.236.0.18
+R;54323;81.526812708055;22;145.236.0.17;145.236.0.18;32;145.236.0.18
+R;54323;81.526812708055;22;145.236.0.17;145.236.0.1;32;145.236.0.18
+R;54372;81.529667616486;12;145.236.0.7;145.236.0.17;32;145.236.0.17
+R;54372;81.529667616486;12;145.236.0.7;145.236.0.1;32;145.236.0.17
+R;54377;81.529667830381;9;145.236.0.4;145.236.0.17;32;145.236.0.17
+R;54377;81.529667830381;9;145.236.0.4;145.236.0.1;32;145.236.0.17
+R;54382;81.529668013487;23;145.236.0.18;145.236.0.17;32;145.236.0.17
+R;54387;81.529668028925;24;145.236.0.19;145.236.0.17;32;145.236.0.17
+R;54387;81.529668028925;24;145.236.0.19;145.236.0.1;32;145.236.0.17
+R;54392;81.529668048113;11;145.236.0.6;145.236.0.17;32;145.236.0.17
+R;54392;81.529668048113;11;145.236.0.6;145.236.0.1;32;145.236.0.17
+R;54397;81.529668116033;25;145.236.0.20;145.236.0.17;32;145.236.0.17
+R;54397;81.529668116033;25;145.236.0.20;145.236.0.1;32;145.236.0.17
+R;55016;82.001648958577;20;145.236.0.15;145.236.0.16;32;145.236.0.16
+R;55021;82.001649015367;16;145.236.0.11;145.236.0.16;32;145.236.0.16
+R;55046;82.001649596915;6;145.236.0.1;145.236.0.16;32;145.236.0.16
+R;55051;82.001649604674;17;145.236.0.12;145.236.0.16;32;145.236.0.16
+R;55056;82.001649606169;15;145.236.0.10;145.236.0.16;32;145.236.0.16
+R;55145;82.002848336924;7;145.236.0.2;145.236.0.18;32;145.236.0.18
+R;55155;82.002848601963;19;145.236.0.14;145.236.0.18;32;145.236.0.18
+R;55224;82.003290399297;8;145.236.0.3;145.236.0.5;32;145.236.0.5
+R;55229;82.003290461072;21;145.236.0.16;145.236.0.5;32;145.236.0.5
+R;55234;82.003290560557;20;145.236.0.15;145.236.0.5;32;145.236.0.5
+R;55239;82.003290663444;16;145.236.0.11;145.236.0.5;32;145.236.0.5
+R;55244;82.003290843592;14;145.236.0.9;145.236.0.5;32;145.236.0.5
+R;55475;82.008285877809;22;145.236.0.17;145.236.0.7;32;145.236.0.7
+R;55480;82.008285905801;9;145.236.0.4;145.236.0.7;32;145.236.0.7
+R;55485;82.008286044154;24;145.236.0.19;145.236.0.7;32;145.236.0.7
+R;55490;82.008286119228;25;145.236.0.20;145.236.0.7;32;145.236.0.7
+R;55495;82.008286174586;11;145.236.0.6;145.236.0.7;32;145.236.0.7
+R;55515;82.008296558044;12;145.236.0.7;145.236.0.4;32;145.236.0.4
+R;55563;82.008763473012;25;145.236.0.20;145.236.0.19;32;145.236.0.19
+R;55568;82.00876380767;11;145.236.0.6;145.236.0.19;32;145.236.0.19
+R;55573;82.008763823438;12;145.236.0.7;145.236.0.19;32;145.236.0.19
+R;55578;82.008763846968;9;145.236.0.4;145.236.0.19;32;145.236.0.19
+R;55583;82.008764080271;22;145.236.0.17;145.236.0.19;32;145.236.0.19
+R;55628;82.009936605305;24;145.236.0.19;145.236.0.6;32;145.236.0.6
+R;55633;82.009936646677;25;145.236.0.20;145.236.0.6;32;145.236.0.6
+R;55638;82.009936751536;12;145.236.0.7;145.236.0.6;32;145.236.0.6
+R;55643;82.009936909545;22;145.236.0.17;145.236.0.6;32;145.236.0.6
+R;55648;82.009936948459;9;145.236.0.4;145.236.0.6;32;145.236.0.6
